,lig_id,pro_id,dests,score
324,65,65,./processed_data/pro_lig_2_voxels/train/0065_pro_0065_lig.npy,1
325,66,56,./processed_data/pro_lig_2_voxels/train/0056_pro_0066_lig.npy,0
326,66,699,./processed_data/pro_lig_2_voxels/train/0699_pro_0066_lig.npy,0
327,66,528,./processed_data/pro_lig_2_voxels/train/0528_pro_0066_lig.npy,0
328,66,790,./processed_data/pro_lig_2_voxels/train/0790_pro_0066_lig.npy,0
329,66,66,./processed_data/pro_lig_2_voxels/train/0066_pro_0066_lig.npy,1
330,67,357,./processed_data/pro_lig_2_voxels/train/0357_pro_0067_lig.npy,0
331,67,542,./processed_data/pro_lig_2_voxels/train/0542_pro_0067_lig.npy,0
332,67,625,./processed_data/pro_lig_2_voxels/train/0625_pro_0067_lig.npy,0
333,67,230,./processed_data/pro_lig_2_voxels/train/0230_pro_0067_lig.npy,0
334,67,67,./processed_data/pro_lig_2_voxels/train/0067_pro_0067_lig.npy,1
335,68,136,./processed_data/pro_lig_2_voxels/train/0136_pro_0068_lig.npy,0
336,68,650,./processed_data/pro_lig_2_voxels/train/0650_pro_0068_lig.npy,0
337,68,868,./processed_data/pro_lig_2_voxels/train/0868_pro_0068_lig.npy,0
338,68,566,./processed_data/pro_lig_2_voxels/train/0566_pro_0068_lig.npy,0
339,68,68,./processed_data/pro_lig_2_voxels/train/0068_pro_0068_lig.npy,1
340,69,480,./processed_data/pro_lig_2_voxels/train/0480_pro_0069_lig.npy,0
341,69,377,./processed_data/pro_lig_2_voxels/train/0377_pro_0069_lig.npy,0
342,69,101,./processed_data/pro_lig_2_voxels/train/0101_pro_0069_lig.npy,0
343,69,737,./processed_data/pro_lig_2_voxels/train/0737_pro_0069_lig.npy,0
344,69,69,./processed_data/pro_lig_2_voxels/train/0069_pro_0069_lig.npy,1
345,70,898,./processed_data/pro_lig_2_voxels/train/0898_pro_0070_lig.npy,0
346,70,893,./processed_data/pro_lig_2_voxels/train/0893_pro_0070_lig.npy,0
347,70,634,./processed_data/pro_lig_2_voxels/train/0634_pro_0070_lig.npy,0
348,70,392,./processed_data/pro_lig_2_voxels/train/0392_pro_0070_lig.npy,0
349,70,70,./processed_data/pro_lig_2_voxels/train/0070_pro_0070_lig.npy,1
350,71,397,./processed_data/pro_lig_2_voxels/train/0397_pro_0071_lig.npy,0
351,71,128,./processed_data/pro_lig_2_voxels/train/0128_pro_0071_lig.npy,0
352,71,103,./processed_data/pro_lig_2_voxels/train/0103_pro_0071_lig.npy,0
353,71,727,./processed_data/pro_lig_2_voxels/train/0727_pro_0071_lig.npy,0
354,71,71,./processed_data/pro_lig_2_voxels/train/0071_pro_0071_lig.npy,1
355,72,762,./processed_data/pro_lig_2_voxels/train/0762_pro_0072_lig.npy,0
356,72,265,./processed_data/pro_lig_2_voxels/train/0265_pro_0072_lig.npy,0
357,72,429,./processed_data/pro_lig_2_voxels/train/0429_pro_0072_lig.npy,0
358,72,351,./processed_data/pro_lig_2_voxels/train/0351_pro_0072_lig.npy,0
359,72,72,./processed_data/pro_lig_2_voxels/train/0072_pro_0072_lig.npy,1
360,73,626,./processed_data/pro_lig_2_voxels/train/0626_pro_0073_lig.npy,0
361,73,8,./processed_data/pro_lig_2_voxels/train/0008_pro_0073_lig.npy,0
362,73,434,./processed_data/pro_lig_2_voxels/train/0434_pro_0073_lig.npy,0
363,73,230,./processed_data/pro_lig_2_voxels/train/0230_pro_0073_lig.npy,0
364,73,73,./processed_data/pro_lig_2_voxels/train/0073_pro_0073_lig.npy,1
365,74,250,./processed_data/pro_lig_2_voxels/train/0250_pro_0074_lig.npy,0
366,74,405,./processed_data/pro_lig_2_voxels/train/0405_pro_0074_lig.npy,0
367,74,379,./processed_data/pro_lig_2_voxels/train/0379_pro_0074_lig.npy,0
368,74,556,./processed_data/pro_lig_2_voxels/train/0556_pro_0074_lig.npy,0
369,74,74,./processed_data/pro_lig_2_voxels/train/0074_pro_0074_lig.npy,1
370,75,705,./processed_data/pro_lig_2_voxels/train/0705_pro_0075_lig.npy,0
371,75,402,./processed_data/pro_lig_2_voxels/train/0402_pro_0075_lig.npy,0
372,75,395,./processed_data/pro_lig_2_voxels/train/0395_pro_0075_lig.npy,0
373,75,600,./processed_data/pro_lig_2_voxels/train/0600_pro_0075_lig.npy,0
374,75,75,./processed_data/pro_lig_2_voxels/train/0075_pro_0075_lig.npy,1
375,76,805,./processed_data/pro_lig_2_voxels/train/0805_pro_0076_lig.npy,0
376,76,873,./processed_data/pro_lig_2_voxels/train/0873_pro_0076_lig.npy,0
377,76,452,./processed_data/pro_lig_2_voxels/train/0452_pro_0076_lig.npy,0
378,76,387,./processed_data/pro_lig_2_voxels/train/0387_pro_0076_lig.npy,0
379,76,76,./processed_data/pro_lig_2_voxels/train/0076_pro_0076_lig.npy,1
380,77,734,./processed_data/pro_lig_2_voxels/train/0734_pro_0077_lig.npy,0
381,77,783,./processed_data/pro_lig_2_voxels/train/0783_pro_0077_lig.npy,0
382,77,436,./processed_data/pro_lig_2_voxels/train/0436_pro_0077_lig.npy,0
383,77,287,./processed_data/pro_lig_2_voxels/train/0287_pro_0077_lig.npy,0
384,77,77,./processed_data/pro_lig_2_voxels/train/0077_pro_0077_lig.npy,1
385,78,799,./processed_data/pro_lig_2_voxels/train/0799_pro_0078_lig.npy,0
386,78,65,./processed_data/pro_lig_2_voxels/train/0065_pro_0078_lig.npy,0
387,78,142,./processed_data/pro_lig_2_voxels/train/0142_pro_0078_lig.npy,0
388,78,757,./processed_data/pro_lig_2_voxels/train/0757_pro_0078_lig.npy,0
389,78,78,./processed_data/pro_lig_2_voxels/train/0078_pro_0078_lig.npy,1
390,79,65,./processed_data/pro_lig_2_voxels/train/0065_pro_0079_lig.npy,0
391,79,19,./processed_data/pro_lig_2_voxels/train/0019_pro_0079_lig.npy,0
392,79,588,./processed_data/pro_lig_2_voxels/train/0588_pro_0079_lig.npy,0
393,79,556,./processed_data/pro_lig_2_voxels/train/0556_pro_0079_lig.npy,0
394,79,79,./processed_data/pro_lig_2_voxels/train/0079_pro_0079_lig.npy,1
395,80,476,./processed_data/pro_lig_2_voxels/train/0476_pro_0080_lig.npy,0
396,80,168,./processed_data/pro_lig_2_voxels/train/0168_pro_0080_lig.npy,0
397,80,321,./processed_data/pro_lig_2_voxels/train/0321_pro_0080_lig.npy,0
398,80,305,./processed_data/pro_lig_2_voxels/train/0305_pro_0080_lig.npy,0
399,80,80,./processed_data/pro_lig_2_voxels/train/0080_pro_0080_lig.npy,1
400,81,662,./processed_data/pro_lig_2_voxels/train/0662_pro_0081_lig.npy,0
401,81,42,./processed_data/pro_lig_2_voxels/train/0042_pro_0081_lig.npy,0
402,81,761,./processed_data/pro_lig_2_voxels/train/0761_pro_0081_lig.npy,0
403,81,505,./processed_data/pro_lig_2_voxels/train/0505_pro_0081_lig.npy,0
404,81,81,./processed_data/pro_lig_2_voxels/train/0081_pro_0081_lig.npy,1
405,82,78,./processed_data/pro_lig_2_voxels/train/0078_pro_0082_lig.npy,0
406,82,865,./processed_data/pro_lig_2_voxels/train/0865_pro_0082_lig.npy,0
407,82,494,./processed_data/pro_lig_2_voxels/train/0494_pro_0082_lig.npy,0
408,82,33,./processed_data/pro_lig_2_voxels/train/0033_pro_0082_lig.npy,0
409,82,82,./processed_data/pro_lig_2_voxels/train/0082_pro_0082_lig.npy,1
410,83,154,./processed_data/pro_lig_2_voxels/train/0154_pro_0083_lig.npy,0
411,83,435,./processed_data/pro_lig_2_voxels/train/0435_pro_0083_lig.npy,0
412,83,467,./processed_data/pro_lig_2_voxels/train/0467_pro_0083_lig.npy,0
413,83,745,./processed_data/pro_lig_2_voxels/train/0745_pro_0083_lig.npy,0
414,83,83,./processed_data/pro_lig_2_voxels/train/0083_pro_0083_lig.npy,1
415,84,94,./processed_data/pro_lig_2_voxels/train/0094_pro_0084_lig.npy,0
416,84,331,./processed_data/pro_lig_2_voxels/train/0331_pro_0084_lig.npy,0
417,84,674,./processed_data/pro_lig_2_voxels/train/0674_pro_0084_lig.npy,0
418,84,291,./processed_data/pro_lig_2_voxels/train/0291_pro_0084_lig.npy,0
419,84,84,./processed_data/pro_lig_2_voxels/train/0084_pro_0084_lig.npy,1
420,85,435,./processed_data/pro_lig_2_voxels/train/0435_pro_0085_lig.npy,0
421,85,160,./processed_data/pro_lig_2_voxels/train/0160_pro_0085_lig.npy,0
422,85,333,./processed_data/pro_lig_2_voxels/train/0333_pro_0085_lig.npy,0
423,85,66,./processed_data/pro_lig_2_voxels/train/0066_pro_0085_lig.npy,0
424,85,85,./processed_data/pro_lig_2_voxels/train/0085_pro_0085_lig.npy,1
425,86,525,./processed_data/pro_lig_2_voxels/train/0525_pro_0086_lig.npy,0
426,86,54,./processed_data/pro_lig_2_voxels/train/0054_pro_0086_lig.npy,0
427,86,797,./processed_data/pro_lig_2_voxels/train/0797_pro_0086_lig.npy,0
428,86,285,./processed_data/pro_lig_2_voxels/train/0285_pro_0086_lig.npy,0
429,86,86,./processed_data/pro_lig_2_voxels/train/0086_pro_0086_lig.npy,1
430,87,47,./processed_data/pro_lig_2_voxels/train/0047_pro_0087_lig.npy,0
431,87,154,./processed_data/pro_lig_2_voxels/train/0154_pro_0087_lig.npy,0
432,87,431,./processed_data/pro_lig_2_voxels/train/0431_pro_0087_lig.npy,0
433,87,397,./processed_data/pro_lig_2_voxels/train/0397_pro_0087_lig.npy,0
434,87,87,./processed_data/pro_lig_2_voxels/train/0087_pro_0087_lig.npy,1
435,88,181,./processed_data/pro_lig_2_voxels/train/0181_pro_0088_lig.npy,0
436,88,625,./processed_data/pro_lig_2_voxels/train/0625_pro_0088_lig.npy,0
437,88,344,./processed_data/pro_lig_2_voxels/train/0344_pro_0088_lig.npy,0
438,88,212,./processed_data/pro_lig_2_voxels/train/0212_pro_0088_lig.npy,0
439,88,88,./processed_data/pro_lig_2_voxels/train/0088_pro_0088_lig.npy,1
440,89,370,./processed_data/pro_lig_2_voxels/train/0370_pro_0089_lig.npy,0
441,89,78,./processed_data/pro_lig_2_voxels/train/0078_pro_0089_lig.npy,0
442,89,247,./processed_data/pro_lig_2_voxels/train/0247_pro_0089_lig.npy,0
443,89,499,./processed_data/pro_lig_2_voxels/train/0499_pro_0089_lig.npy,0
444,89,89,./processed_data/pro_lig_2_voxels/train/0089_pro_0089_lig.npy,1
445,90,135,./processed_data/pro_lig_2_voxels/train/0135_pro_0090_lig.npy,0
446,90,40,./processed_data/pro_lig_2_voxels/train/0040_pro_0090_lig.npy,0
447,90,787,./processed_data/pro_lig_2_voxels/train/0787_pro_0090_lig.npy,0
448,90,732,./processed_data/pro_lig_2_voxels/train/0732_pro_0090_lig.npy,0
449,90,90,./processed_data/pro_lig_2_voxels/train/0090_pro_0090_lig.npy,1
450,91,769,./processed_data/pro_lig_2_voxels/train/0769_pro_0091_lig.npy,0
451,91,24,./processed_data/pro_lig_2_voxels/train/0024_pro_0091_lig.npy,0
452,91,362,./processed_data/pro_lig_2_voxels/train/0362_pro_0091_lig.npy,0
453,91,394,./processed_data/pro_lig_2_voxels/train/0394_pro_0091_lig.npy,0
454,91,91,./processed_data/pro_lig_2_voxels/train/0091_pro_0091_lig.npy,1
455,92,265,./processed_data/pro_lig_2_voxels/train/0265_pro_0092_lig.npy,0
456,92,636,./processed_data/pro_lig_2_voxels/train/0636_pro_0092_lig.npy,0
457,92,70,./processed_data/pro_lig_2_voxels/train/0070_pro_0092_lig.npy,0
458,92,352,./processed_data/pro_lig_2_voxels/train/0352_pro_0092_lig.npy,0
459,92,92,./processed_data/pro_lig_2_voxels/train/0092_pro_0092_lig.npy,1
460,93,311,./processed_data/pro_lig_2_voxels/train/0311_pro_0093_lig.npy,0
461,93,164,./processed_data/pro_lig_2_voxels/train/0164_pro_0093_lig.npy,0
462,93,487,./processed_data/pro_lig_2_voxels/train/0487_pro_0093_lig.npy,0
463,93,219,./processed_data/pro_lig_2_voxels/train/0219_pro_0093_lig.npy,0
464,93,93,./processed_data/pro_lig_2_voxels/train/0093_pro_0093_lig.npy,1
465,94,105,./processed_data/pro_lig_2_voxels/train/0105_pro_0094_lig.npy,0
466,94,712,./processed_data/pro_lig_2_voxels/train/0712_pro_0094_lig.npy,0
467,94,432,./processed_data/pro_lig_2_voxels/train/0432_pro_0094_lig.npy,0
468,94,59,./processed_data/pro_lig_2_voxels/train/0059_pro_0094_lig.npy,0
469,94,94,./processed_data/pro_lig_2_voxels/train/0094_pro_0094_lig.npy,1
470,95,709,./processed_data/pro_lig_2_voxels/train/0709_pro_0095_lig.npy,0
471,95,217,./processed_data/pro_lig_2_voxels/train/0217_pro_0095_lig.npy,0
472,95,435,./processed_data/pro_lig_2_voxels/train/0435_pro_0095_lig.npy,0
473,95,663,./processed_data/pro_lig_2_voxels/train/0663_pro_0095_lig.npy,0
474,95,95,./processed_data/pro_lig_2_voxels/train/0095_pro_0095_lig.npy,1
475,96,582,./processed_data/pro_lig_2_voxels/train/0582_pro_0096_lig.npy,0
476,96,597,./processed_data/pro_lig_2_voxels/train/0597_pro_0096_lig.npy,0
477,96,705,./processed_data/pro_lig_2_voxels/train/0705_pro_0096_lig.npy,0
478,96,424,./processed_data/pro_lig_2_voxels/train/0424_pro_0096_lig.npy,0
479,96,96,./processed_data/pro_lig_2_voxels/train/0096_pro_0096_lig.npy,1
480,97,593,./processed_data/pro_lig_2_voxels/train/0593_pro_0097_lig.npy,0
481,97,429,./processed_data/pro_lig_2_voxels/train/0429_pro_0097_lig.npy,0
482,97,23,./processed_data/pro_lig_2_voxels/train/0023_pro_0097_lig.npy,0
483,97,305,./processed_data/pro_lig_2_voxels/train/0305_pro_0097_lig.npy,0
484,97,97,./processed_data/pro_lig_2_voxels/train/0097_pro_0097_lig.npy,1
485,98,323,./processed_data/pro_lig_2_voxels/train/0323_pro_0098_lig.npy,0
486,98,660,./processed_data/pro_lig_2_voxels/train/0660_pro_0098_lig.npy,0
487,98,293,./processed_data/pro_lig_2_voxels/train/0293_pro_0098_lig.npy,0
488,98,130,./processed_data/pro_lig_2_voxels/train/0130_pro_0098_lig.npy,0
489,98,98,./processed_data/pro_lig_2_voxels/train/0098_pro_0098_lig.npy,1
490,99,82,./processed_data/pro_lig_2_voxels/train/0082_pro_0099_lig.npy,0
491,99,373,./processed_data/pro_lig_2_voxels/train/0373_pro_0099_lig.npy,0
492,99,296,./processed_data/pro_lig_2_voxels/train/0296_pro_0099_lig.npy,0
493,99,615,./processed_data/pro_lig_2_voxels/train/0615_pro_0099_lig.npy,0
494,99,99,./processed_data/pro_lig_2_voxels/train/0099_pro_0099_lig.npy,1
495,100,231,./processed_data/pro_lig_2_voxels/train/0231_pro_0100_lig.npy,0
496,100,678,./processed_data/pro_lig_2_voxels/train/0678_pro_0100_lig.npy,0
497,100,171,./processed_data/pro_lig_2_voxels/train/0171_pro_0100_lig.npy,0
498,100,84,./processed_data/pro_lig_2_voxels/train/0084_pro_0100_lig.npy,0
499,100,100,./processed_data/pro_lig_2_voxels/train/0100_pro_0100_lig.npy,1
500,101,659,./processed_data/pro_lig_2_voxels/train/0659_pro_0101_lig.npy,0
501,101,436,./processed_data/pro_lig_2_voxels/train/0436_pro_0101_lig.npy,0
502,101,669,./processed_data/pro_lig_2_voxels/train/0669_pro_0101_lig.npy,0
503,101,652,./processed_data/pro_lig_2_voxels/train/0652_pro_0101_lig.npy,0
504,101,101,./processed_data/pro_lig_2_voxels/train/0101_pro_0101_lig.npy,1
505,102,868,./processed_data/pro_lig_2_voxels/train/0868_pro_0102_lig.npy,0
506,102,707,./processed_data/pro_lig_2_voxels/train/0707_pro_0102_lig.npy,0
507,102,354,./processed_data/pro_lig_2_voxels/train/0354_pro_0102_lig.npy,0
508,102,806,./processed_data/pro_lig_2_voxels/train/0806_pro_0102_lig.npy,0
509,102,102,./processed_data/pro_lig_2_voxels/train/0102_pro_0102_lig.npy,1
510,103,39,./processed_data/pro_lig_2_voxels/train/0039_pro_0103_lig.npy,0
511,103,289,./processed_data/pro_lig_2_voxels/train/0289_pro_0103_lig.npy,0
512,103,321,./processed_data/pro_lig_2_voxels/train/0321_pro_0103_lig.npy,0
513,103,783,./processed_data/pro_lig_2_voxels/train/0783_pro_0103_lig.npy,0
514,103,103,./processed_data/pro_lig_2_voxels/train/0103_pro_0103_lig.npy,1
515,104,631,./processed_data/pro_lig_2_voxels/train/0631_pro_0104_lig.npy,0
516,104,450,./processed_data/pro_lig_2_voxels/train/0450_pro_0104_lig.npy,0
517,104,86,./processed_data/pro_lig_2_voxels/train/0086_pro_0104_lig.npy,0
518,104,664,./processed_data/pro_lig_2_voxels/train/0664_pro_0104_lig.npy,0
519,104,104,./processed_data/pro_lig_2_voxels/train/0104_pro_0104_lig.npy,1
520,105,380,./processed_data/pro_lig_2_voxels/train/0380_pro_0105_lig.npy,0
521,105,453,./processed_data/pro_lig_2_voxels/train/0453_pro_0105_lig.npy,0
522,105,452,./processed_data/pro_lig_2_voxels/train/0452_pro_0105_lig.npy,0
523,105,479,./processed_data/pro_lig_2_voxels/train/0479_pro_0105_lig.npy,0
524,105,105,./processed_data/pro_lig_2_voxels/train/0105_pro_0105_lig.npy,1
525,106,522,./processed_data/pro_lig_2_voxels/train/0522_pro_0106_lig.npy,0
526,106,866,./processed_data/pro_lig_2_voxels/train/0866_pro_0106_lig.npy,0
527,106,307,./processed_data/pro_lig_2_voxels/train/0307_pro_0106_lig.npy,0
528,106,859,./processed_data/pro_lig_2_voxels/train/0859_pro_0106_lig.npy,0
529,106,106,./processed_data/pro_lig_2_voxels/train/0106_pro_0106_lig.npy,1
530,107,781,./processed_data/pro_lig_2_voxels/train/0781_pro_0107_lig.npy,0
531,107,496,./processed_data/pro_lig_2_voxels/train/0496_pro_0107_lig.npy,0
532,107,81,./processed_data/pro_lig_2_voxels/train/0081_pro_0107_lig.npy,0
533,107,564,./processed_data/pro_lig_2_voxels/train/0564_pro_0107_lig.npy,0
534,107,107,./processed_data/pro_lig_2_voxels/train/0107_pro_0107_lig.npy,1
535,108,880,./processed_data/pro_lig_2_voxels/train/0880_pro_0108_lig.npy,0
536,108,694,./processed_data/pro_lig_2_voxels/train/0694_pro_0108_lig.npy,0
537,108,27,./processed_data/pro_lig_2_voxels/train/0027_pro_0108_lig.npy,0
538,108,617,./processed_data/pro_lig_2_voxels/train/0617_pro_0108_lig.npy,0
539,108,108,./processed_data/pro_lig_2_voxels/train/0108_pro_0108_lig.npy,1
540,109,848,./processed_data/pro_lig_2_voxels/train/0848_pro_0109_lig.npy,0
541,109,341,./processed_data/pro_lig_2_voxels/train/0341_pro_0109_lig.npy,0
542,109,325,./processed_data/pro_lig_2_voxels/train/0325_pro_0109_lig.npy,0
543,109,703,./processed_data/pro_lig_2_voxels/train/0703_pro_0109_lig.npy,0
544,109,109,./processed_data/pro_lig_2_voxels/train/0109_pro_0109_lig.npy,1
545,110,563,./processed_data/pro_lig_2_voxels/train/0563_pro_0110_lig.npy,0
546,110,334,./processed_data/pro_lig_2_voxels/train/0334_pro_0110_lig.npy,0
547,110,226,./processed_data/pro_lig_2_voxels/train/0226_pro_0110_lig.npy,0
548,110,830,./processed_data/pro_lig_2_voxels/train/0830_pro_0110_lig.npy,0
549,110,110,./processed_data/pro_lig_2_voxels/train/0110_pro_0110_lig.npy,1
550,111,732,./processed_data/pro_lig_2_voxels/train/0732_pro_0111_lig.npy,0
551,111,95,./processed_data/pro_lig_2_voxels/train/0095_pro_0111_lig.npy,0
552,111,59,./processed_data/pro_lig_2_voxels/train/0059_pro_0111_lig.npy,0
553,111,606,./processed_data/pro_lig_2_voxels/train/0606_pro_0111_lig.npy,0
554,111,111,./processed_data/pro_lig_2_voxels/train/0111_pro_0111_lig.npy,1
555,112,201,./processed_data/pro_lig_2_voxels/train/0201_pro_0112_lig.npy,0
556,112,92,./processed_data/pro_lig_2_voxels/train/0092_pro_0112_lig.npy,0
557,112,879,./processed_data/pro_lig_2_voxels/train/0879_pro_0112_lig.npy,0
558,112,641,./processed_data/pro_lig_2_voxels/train/0641_pro_0112_lig.npy,0
559,112,112,./processed_data/pro_lig_2_voxels/train/0112_pro_0112_lig.npy,1
560,113,824,./processed_data/pro_lig_2_voxels/train/0824_pro_0113_lig.npy,0
561,113,397,./processed_data/pro_lig_2_voxels/train/0397_pro_0113_lig.npy,0
562,113,98,./processed_data/pro_lig_2_voxels/train/0098_pro_0113_lig.npy,0
563,113,814,./processed_data/pro_lig_2_voxels/train/0814_pro_0113_lig.npy,0
564,113,113,./processed_data/pro_lig_2_voxels/train/0113_pro_0113_lig.npy,1
565,114,820,./processed_data/pro_lig_2_voxels/train/0820_pro_0114_lig.npy,0
566,114,542,./processed_data/pro_lig_2_voxels/train/0542_pro_0114_lig.npy,0
567,114,668,./processed_data/pro_lig_2_voxels/train/0668_pro_0114_lig.npy,0
568,114,568,./processed_data/pro_lig_2_voxels/train/0568_pro_0114_lig.npy,0
569,114,114,./processed_data/pro_lig_2_voxels/train/0114_pro_0114_lig.npy,1
570,115,710,./processed_data/pro_lig_2_voxels/train/0710_pro_0115_lig.npy,0
571,115,646,./processed_data/pro_lig_2_voxels/train/0646_pro_0115_lig.npy,0
572,115,164,./processed_data/pro_lig_2_voxels/train/0164_pro_0115_lig.npy,0
573,115,639,./processed_data/pro_lig_2_voxels/train/0639_pro_0115_lig.npy,0
574,115,115,./processed_data/pro_lig_2_voxels/train/0115_pro_0115_lig.npy,1
575,116,177,./processed_data/pro_lig_2_voxels/train/0177_pro_0116_lig.npy,0
576,116,620,./processed_data/pro_lig_2_voxels/train/0620_pro_0116_lig.npy,0
577,116,683,./processed_data/pro_lig_2_voxels/train/0683_pro_0116_lig.npy,0
578,116,657,./processed_data/pro_lig_2_voxels/train/0657_pro_0116_lig.npy,0
579,116,116,./processed_data/pro_lig_2_voxels/train/0116_pro_0116_lig.npy,1
580,117,886,./processed_data/pro_lig_2_voxels/train/0886_pro_0117_lig.npy,0
581,117,80,./processed_data/pro_lig_2_voxels/train/0080_pro_0117_lig.npy,0
582,117,92,./processed_data/pro_lig_2_voxels/train/0092_pro_0117_lig.npy,0
583,117,51,./processed_data/pro_lig_2_voxels/train/0051_pro_0117_lig.npy,0
584,117,117,./processed_data/pro_lig_2_voxels/train/0117_pro_0117_lig.npy,1
585,118,88,./processed_data/pro_lig_2_voxels/train/0088_pro_0118_lig.npy,0
586,118,782,./processed_data/pro_lig_2_voxels/train/0782_pro_0118_lig.npy,0
587,118,391,./processed_data/pro_lig_2_voxels/train/0391_pro_0118_lig.npy,0
588,118,358,./processed_data/pro_lig_2_voxels/train/0358_pro_0118_lig.npy,0
589,118,118,./processed_data/pro_lig_2_voxels/train/0118_pro_0118_lig.npy,1
590,119,120,./processed_data/pro_lig_2_voxels/train/0120_pro_0119_lig.npy,0
591,119,622,./processed_data/pro_lig_2_voxels/train/0622_pro_0119_lig.npy,0
592,119,849,./processed_data/pro_lig_2_voxels/train/0849_pro_0119_lig.npy,0
593,119,90,./processed_data/pro_lig_2_voxels/train/0090_pro_0119_lig.npy,0
594,119,119,./processed_data/pro_lig_2_voxels/train/0119_pro_0119_lig.npy,1
595,120,153,./processed_data/pro_lig_2_voxels/train/0153_pro_0120_lig.npy,0
596,120,818,./processed_data/pro_lig_2_voxels/train/0818_pro_0120_lig.npy,0
597,120,178,./processed_data/pro_lig_2_voxels/train/0178_pro_0120_lig.npy,0
598,120,128,./processed_data/pro_lig_2_voxels/train/0128_pro_0120_lig.npy,0
599,120,120,./processed_data/pro_lig_2_voxels/train/0120_pro_0120_lig.npy,1
600,121,766,./processed_data/pro_lig_2_voxels/train/0766_pro_0121_lig.npy,0
601,121,166,./processed_data/pro_lig_2_voxels/train/0166_pro_0121_lig.npy,0
602,121,35,./processed_data/pro_lig_2_voxels/train/0035_pro_0121_lig.npy,0
